file,x,y,w,h,classe,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,PCA
../Imagens/UnetDataset/perfume\results_pos\220_predict_resized.png,54,61,115,187,perfume,-1.541356116481388,-3.082712232962776,-3.4744189262852143,-3.4744189262852143,-6.948837852570429,-5.015775042766602,0.0,17401.220979872196
../Imagens/UnetDataset/perfume\results_pos\221_predict_resized.png,50,78,131,208,perfume,-1.5435855166676635,-3.087171033335327,-3.5608884055389156,-3.5608884055389156,-7.121776811077831,-5.104473922206579,0.0,24441.64254520482
../Imagens/UnetDataset/perfume\results_pos\222_predict_resized.png,46,62,127,207,perfume,-1.5402841782656231,-3.0805683565312463,-3.499390503864247,-3.499390503864247,-6.998781007728494,-5.039674682129871,0.0,23179.076742026045
../Imagens/UnetDataset/perfume\results_pos\223_predict_resized.png,51,52,126,204,perfume,-1.5386162094018652,-3.0772324188037303,-3.51712967939518,-3.51712967939518,-7.03425935879036,-5.055745888797045,0.0,22213.60141795562
../Imagens/UnetDataset/perfume\results_pos\224_predict_resized.png,46,60,132,216,perfume,-1.5394446198580063,-3.0788892397160126,-3.5143288580797285,-3.5143288580797285,-7.028657716159457,-5.053773477937734,0.0,25898.66186223736
../Imagens/UnetDataset/perfume\results_pos\225_predict_resized.png,63,62,90,171,perfume,-1.5857561791738195,-3.171512358347639,-3.074220818515453,-3.074220818515453,-6.148441637030906,-4.659976997689273,0.0,7780.754036894068
../Imagens/UnetDataset/perfume\results_pos\226_predict_resized.png,65,89,90,158,perfume,-1.5582997997343824,-3.1165995994687647,-3.4226931008779973,-3.4226931008779973,-6.8453862017559945,-4.98099290061238,0.0,6006.139547045881
../Imagens/UnetDataset/perfume\results_pos\227_predict_resized.png,60,82,95,169,perfume,-1.565145641968594,-3.130291283937188,-3.3902918620580147,-3.3902918620580147,-6.780583724116029,-4.955437504026609,0.0,9356.218277707569
../Imagens/UnetDataset/perfume\results_pos\228_predict_resized.png,51,74,115,178,perfume,-1.52428428320779,-3.04856856641558,-3.5695145468945024,-3.5695145468945024,-7.139029093789005,-5.093798830102292,0.0,15267.993750875256
../Imagens/UnetDataset/perfume\results_pos\229_predict_resized.png,62,122,85,139,perfume,-1.5421150478123762,-3.0842300956247524,-3.4742297128767636,-3.4742297128767636,-6.948459425753527,-5.016344760689139,0.0,539.600519515126
../Imagens/UnetDataset/perfume\results_pos\22_predict_resized.png,64,87,124,170,perfume,-1.4431566249056704,-2.886313249811341,-2.7266229353242664,-2.7266229353242664,-5.453245870648533,-4.169779560229937,0.0,17257.865928020277
../Imagens/UnetDataset/perfume\results_pos\230_predict_resized.png,52,95,108,166,perfume,-1.5235584955598296,-3.047116991119659,-3.5631482130531937,-3.5631482130531937,-7.1262964261063875,-5.086706708613024,0.0,11665.455371759841
../Imagens/UnetDataset/perfume\results_pos\231_predict_resized.png,72,56,93,167,perfume,-1.5806308459549148,-3.1612616919098295,-3.5412503935013016,-3.5412503935013016,-7.082500787002603,-5.121881239456217,0.0,5673.704041946653
../Imagens/UnetDataset/perfume\results_pos\232_predict_resized.png,77,62,88,160,perfume,-1.5940610002825928,-3.1881220005651856,-3.4606578718502714,-3.4606578718502714,-6.921315743700543,-5.054718872132864,0.0,2392.4829622354328
../Imagens/UnetDataset/perfume\results_pos\233_predict_resized.png,65,81,97,161,perfume,-1.5617079096984854,-3.1234158193969708,-3.507977892753469,-3.507977892753469,-7.015955785506938,-5.069685802451954,0.0,7914.770794098125
../Imagens/UnetDataset/perfume\results_pos\234_predict_resized.png,41,53,136,230,perfume,-1.5503908625893197,-3.1007817251786394,-3.473368951864219,-3.473368951864219,-6.946737903728438,-5.0237598144535385,0.0,28914.682506068206
../Imagens/UnetDataset/perfume\results_pos\235_predict_resized.png,75,89,123,210,perfume,-1.5448515824891824,-3.089703164978365,-3.3138308171111546,-3.3138308171111546,-6.627661634222309,-4.858682399600337,0.0,19855.73236326502
../Imagens/UnetDataset/perfume\results_pos\236_predict_resized.png,50,59,127,216,perfume,-1.5441307293065054,-3.088261458613011,-3.3903150186564335,-3.3903150186564335,-6.780630037312867,-4.934445747962939,0.0,25922.144870822223
../Imagens/UnetDataset/perfume\results_pos\237_predict_resized.png,48,64,116,192,perfume,-1.544676313380068,-3.089352626760136,-2.8625800471906886,-2.8625800471906886,-5.725160094381377,-4.407256360570757,0.0,21231.848975331686
../Imagens/UnetDataset/perfume\results_pos\238_predict_resized.png,65,86,115,170,perfume,-1.4899631958040371,-2.9799263916080743,-2.247147181380674,-2.247147181380674,-4.494294362761348,-3.737110377184711,0.0,16139.740744402756
../Imagens/UnetDataset/perfume\results_pos\239_predict_resized.png,61,98,123,167,perfume,-1.4427862558933775,-2.885572511786755,-2.709685691340485,-2.709685691340485,-5.41937138268097,-4.152471947233862,0.0,16429.65103907118
../Imagens/UnetDataset/perfume\results_pos\23_predict_resized.png,61,98,123,166,perfume,-1.434777132965969,-2.869554265931938,-2.655070645860506,-2.655070645860506,-5.310141291721012,-4.089847778826475,0.0,16392.971601299665
../Imagens/UnetDataset/perfume\results_pos\240_predict_resized.png,57,86,109,174,perfume,-1.507483093878328,-3.014966187756656,-3.2647243803119412,-3.2647243803119412,-6.5294487606238825,-4.772207474190269,0.0,14789.576282722277
../Imagens/UnetDataset/perfume\results_pos\241_predict_resized.png,48,66,106,178,perfume,-1.5208267838400857,-3.0416535676801715,-3.2884508816804314,-3.2884508816804314,-6.576901763360863,-4.809277665520518,0.0,12202.001627256623
../Imagens/UnetDataset/perfume\results_pos\242_predict_resized.png,69,83,97,167,perfume,-1.5342233691968834,-3.068446738393767,-3.2629253748653997,-3.2629253748653997,-6.525850749730799,-4.797148744062283,0.0,10196.487063242092
../Imagens/UnetDataset/perfume\results_pos\243_predict_resized.png,39,62,130,218,perfume,-1.5540343274028354,-3.108068654805671,-3.4872836893021386,-3.4872836893021386,-6.974567378604277,-5.041318016704975,0.0,23453.33812812289
../Imagens/UnetDataset/perfume\results_pos\244_predict_resized.png,59,72,115,189,perfume,-1.536817650728451,-3.073635301456902,-3.431101154966304,-3.431101154966304,-6.862202309932608,-4.967918805694755,0.0,18854.182155285565
../Imagens/UnetDataset/perfume\results_pos\245_predict_resized.png,32,50,139,230,perfume,-1.5480434521393125,-3.096086904278625,-3.457562653354605,-3.457562653354605,-6.91512530670921,-5.005606105493918,0.0,25962.8150121684
../Imagens/UnetDataset/perfume\results_pos\246_predict_resized.png,47,75,125,201,perfume,-1.540113448756756,-3.080226897513512,-3.550117810985198,-3.550117810985198,-7.100235621970396,-5.0902312597419535,0.0,22089.435284508192
../Imagens/UnetDataset/perfume\results_pos\247_predict_resized.png,61,105,100,157,perfume,-1.532642704498723,-3.065285408997446,-3.5144269644479653,-3.5144269644479653,-7.028853928895931,-5.047069668946688,0.0,8600.577037195799
../Imagens/UnetDataset/perfume\results_pos\248_predict_resized.png,38,61,138,217,perfume,-1.5389804948518506,-3.0779609897037012,-3.5735834707413185,-3.5735834707413185,-7.147166941482637,-5.11256396559317,0.0,26555.696955715925
../Imagens/UnetDataset/perfume\results_pos\249_predict_resized.png,36,71,116,192,perfume,-1.5432004195339055,-3.086400839067811,-3.525294013226642,-3.525294013226642,-7.050588026453284,-5.068494432760548,0.0,12877.91199045506
../Imagens/UnetDataset/perfume\results_pos\24_predict_resized.png,58,86,108,171,perfume,-1.5067442990732913,-3.0134885981465827,-3.2542824639911196,-3.2542824639911196,-6.508564927982239,-4.761026763064411,0.0,14551.002853360053
../Imagens/UnetDataset/perfume\results_pos\250_predict_resized.png,37,91,115,191,perfume,-1.539141406271229,-3.078282812542458,-3.4754802751837013,-3.4754802751837013,-6.950960550367403,-5.014621681454931,0.0,10177.473576022221
../Imagens/UnetDataset/perfume\results_pos\251_predict_resized.png,51,83,116,190,perfume,-1.5450695334547595,-3.090139066909519,-3.519805694006535,-3.519805694006535,-7.03961138801307,-5.064875227461295,0.0,17976.284142964905
../Imagens/UnetDataset/perfume\results_pos\252_predict_resized.png,55,72,104,178,perfume,-1.5101995113058644,-3.0203990226117288,-3.366604977398169,-3.366604977398169,-6.733209954796338,-4.876804488704034,-0.0,12293.344331392793
../Imagens/UnetDataset/perfume\results_pos\253_predict_resized.png,52,57,116,195,perfume,-1.5144231102279373,-3.0288462204558746,-3.4011584969960045,-3.4011584969960045,-6.802316993992009,-4.915581607223942,-0.0,17758.077217246122
../Imagens/UnetDataset/perfume\results_pos\254_predict_resized.png,56,61,102,174,perfume,-1.508992753068864,-3.017985506137728,-3.382647367664476,-3.382647367664476,-6.765294735328952,-4.89164012073334,-0.0,11404.075349429051
../Imagens/UnetDataset/perfume\results_pos\255_predict_resized.png,62,73,105,187,perfume,-1.5291790095403444,-3.0583580190806887,-3.399816939928002,-3.399816939928002,-6.799633879856004,-4.928995949468346,-0.0,15051.49049836833
../Imagens/UnetDataset/perfume\results_pos\256_predict_resized.png,61,82,91,155,perfume,-1.5209072119029248,-3.0418144238058495,-3.312406550717171,-3.312406550717171,-6.624813101434342,-4.833313762620096,-0.0,5019.611468026417
../Imagens/UnetDataset/perfume\results_pos\257_predict_resized.png,52,59,100,181,perfume,-1.5323484911620535,-3.064696982324107,-3.4086472672335475,-3.4086472672335475,-6.817294534467095,-4.9409957583956015,-0.0,11675.888002703638
../Imagens/UnetDataset/perfume\results_pos\258_predict_resized.png,60,81,102,163,perfume,-1.4845491517195275,-2.9690983034390555,-3.2951387089559256,-3.2951387089559256,-6.590277417911851,-4.779687860675454,-0.0,9367.106309852088
../Imagens/UnetDataset/perfume\results_pos\259_predict_resized.png,37,59,117,192,perfume,-1.4955688049723288,-2.9911376099446576,-3.2943677763527353,-3.2943677763527353,-6.5887355527054705,-4.789936581325064,-0.0,14676.712869305267
../Imagens/UnetDataset/perfume\results_pos\25_predict_resized.png,47,70,107,175,perfume,-1.5227718888546735,-3.045543777709347,-3.3142271338076372,-3.3142271338076372,-6.6284542676152745,-4.836999022662311,0.0,12329.4984349308
../Imagens/UnetDataset/perfume\results_pos\260_predict_resized.png,66,54,105,173,perfume,-1.4923283272661148,-2.9846566545322295,-3.3091579593991858,-3.3091579593991858,-6.6183159187983716,-4.8014862866653,-0.0,12384.656062426478
../Imagens/UnetDataset/perfume\results_pos\261_predict_resized.png,74,70,109,175,perfume,-1.489657235266646,-2.979314470533292,-3.3080195329433018,-3.3080195329433018,-6.6160390658866035,-4.797676768209947,-0.0,12311.50870659971
../Imagens/UnetDataset/perfume\results_pos\262_predict_resized.png,53,74,101,166,perfume,-1.4905734238690644,-2.981146847738129,-3.2589493693695033,-3.2589493693695033,-6.517898738739007,-4.749522793238568,-0.0,9205.350218730338
../Imagens/UnetDataset/perfume\results_pos\263_predict_resized.png,63,50,108,176,perfume,-1.4890318706390135,-2.978063741278027,-3.233187510938705,-3.233187510938705,-6.46637502187741,-4.722219381577719,-0.0,13348.622407051254
../Imagens/UnetDataset/perfume\results_pos\264_predict_resized.png,80,55,108,173,perfume,-1.4798438003423968,-2.9596876006847936,-3.0681046182802434,-3.0681046182802434,-6.136209236560487,-4.54794841862264,-0.0,5348.569584730586
../Imagens/UnetDataset/perfume\results_pos\265_predict_resized.png,42,56,120,187,perfume,-1.4987971985707165,-2.997594397141433,-3.2366495039709737,-3.2366495039709737,-6.4732990079419475,-4.73544670254169,-0.0,10650.266936007636
../Imagens/UnetDataset/perfume\results_pos\266_predict_resized.png,59,88,85,159,perfume,-1.5004322643271217,-3.0008645286542435,-3.109269605138549,-3.109269605138549,-6.218539210277098,-4.60970186946567,-0.0,2429.3387173981587
../Imagens/UnetDataset/perfume\results_pos\267_predict_resized.png,49,30,127,249,perfume,-1.4964522023441515,-2.992904404688303,-2.6147512344893213,-2.6147512344893213,-5.229502468978643,-4.111203436833473,-0.0,23775.818189800368
../Imagens/UnetDataset/perfume\results_pos\268_predict_resized.png,51,68,104,174,perfume,-1.4752615407196275,-2.950523081439255,-3.1954449400503426,-3.1954449400503426,-6.390889880100685,-4.67070648076997,-0.0,11097.43208684214
../Imagens/UnetDataset/perfume\results_pos\269_predict_resized.png,51,32,127,246,perfume,-1.504349727398656,-3.008699454797312,-2.3024008801803895,-2.3024008801803895,-4.604801760360779,-3.8067506075790454,-0.0,23692.786153265264
../Imagens/UnetDataset/perfume\results_pos\26_predict_resized.png,69,79,97,171,perfume,-1.5330601804786312,-3.0661203609572625,-3.24853909193942,-3.24853909193942,-6.49707818387884,-4.781599272418052,0.0,9891.374748939446
../Imagens/UnetDataset/perfume\results_pos\270_predict_resized.png,64,65,107,184,perfume,-1.4990273283052187,-2.9980546566104374,-3.2857302461556417,-3.2857302461556417,-6.5714604923112825,-4.78475757446086,-0.0,15514.064733918467
../Imagens/UnetDataset/perfume\results_pos\271_predict_resized.png,67,86,96,158,perfume,-1.4870384502992129,-2.974076900598426,-3.2204264053636344,-3.2204264053636344,-6.440852810727269,-4.707464855662847,-0.0,7287.902135316483
../Imagens/UnetDataset/perfume\results_pos\272_predict_resized.png,59,92,93,157,perfume,-1.494551255363324,-2.989102510726648,-3.228964460217193,-3.228964460217193,-6.457928920434386,-4.723515715580517,-0.0,5202.629730742331
../Imagens/UnetDataset/perfume\results_pos\273_predict_resized.png,55,81,112,162,perfume,-1.4160265325910792,-2.8320530651821585,-3.298823460602957,-3.298823460602957,-6.597646921205914,-4.714849993194036,-0.0,9462.478787502581
../Imagens/UnetDataset/perfume\results_pos\274_predict_resized.png,80,87,117,168,perfume,-1.4080810416303033,-2.8161620832606067,-3.2367045572159205,-3.2367045572159205,-6.473409114431841,-4.644785598846224,-0.0,8646.163555845025
../Imagens/UnetDataset/perfume\results_pos\275_predict_resized.png,63,72,121,175,perfume,-1.412396581413769,-2.824793162827538,-3.2976723094799625,-3.2976723094799625,-6.595344618959925,-4.710068890893732,-0.0,13435.631564369643
../Imagens/UnetDataset/perfume\results_pos\276_predict_resized.png,51,57,111,174,perfume,-1.4549413241521054,-2.909882648304211,-3.119076936077346,-3.119076936077346,-6.238153872154692,-4.574018260229452,-0.0,13473.560320819479
../Imagens/UnetDataset/perfume\results_pos\277_predict_resized.png,59,67,107,173,perfume,-1.4598584718949166,-2.919716943789833,-3.1317606693256046,-3.1317606693256046,-6.263521338651209,-4.591619141220521,-0.0,13349.433777368
../Imagens/UnetDataset/perfume\results_pos\278_predict_resized.png,39,63,112,176,perfume,-1.4588230490557035,-2.917646098111407,-3.130833286620061,-3.130833286620061,-6.261666573240122,-4.589656335675764,-0.0,11838.38048578514
../Imagens/UnetDataset/perfume\results_pos\279_predict_resized.png,45,71,109,192,perfume,-1.4999649414607028,-2.9999298829214056,-3.3219169143078133,-3.3219169143078133,-6.643833828615627,-4.821881855768517,-0.0,14740.43863111914
../Imagens/UnetDataset/perfume\results_pos\27_predict_resized.png,39,65,130,216,perfume,-1.5556626423376019,-3.1113252846752038,-3.4909075585444667,-3.4909075585444667,-6.981815117088933,-5.046570200882068,0.0,21745.958090541364
../Imagens/UnetDataset/perfume\results_pos\280_predict_resized.png,51,83,102,170,perfume,-1.4936944091281437,-2.9873888182562873,-3.311820891560973,-3.311820891560973,-6.623641783121946,-4.805515300689117,-0.0,8899.174323645588
../Imagens/UnetDataset/perfume\results_pos\281_predict_resized.png,42,34,122,218,perfume,-1.5038937850436387,-3.0077875700872774,-3.34801484967178,-3.34801484967178,-6.69602969934356,-4.851908634715419,-0.0,22967.068935251085
../Imagens/UnetDataset/perfume\results_pos\282_predict_resized.png,57,95,88,153,perfume,-1.5170232363840381,-3.0340464727680763,-3.2393281622513124,-3.2393281622513124,-6.478656324502625,-4.756351398635351,-0.0,3467.6671677841287
../Imagens/UnetDataset/perfume\results_pos\283_predict_resized.png,53,121,84,143,perfume,-1.521947196468463,-3.0438943929369264,-3.331651824941012,-3.331651824941012,-6.663303649882024,-4.853599021409475,-0.0,-1648.9044814895472
../Imagens/UnetDataset/perfume\results_pos\284_predict_resized.png,52,86,100,184,perfume,-1.5325418239046815,-3.065083647809363,-3.182080093169657,-3.182080093169657,-6.364160186339314,-4.714621917074338,-0.0,11151.207891516031
../Imagens/UnetDataset/perfume\results_pos\285_predict_resized.png,55,93,92,151,perfume,-1.4805814235478243,-2.9611628470956486,-3.278518509593021,-3.278518509593021,-6.557037019186041,-4.7590999331408455,-0.0,3690.243213752533
../Imagens/UnetDataset/perfume\results_pos\286_predict_resized.png,52,111,89,156,perfume,-1.4874593419580646,-2.9749186839161292,-3.317418670647056,-3.317418670647056,-6.634837341294112,-4.804878012605121,-0.0,2391.8086520115203
../Imagens/UnetDataset/perfume\results_pos\287_predict_resized.png,55,101,90,152,perfume,-1.4856065302557817,-2.9712130605115634,-3.303744035723722,-3.303744035723722,-6.607488071447444,-4.789350565979504,-0.0,3258.807846443133
../Imagens/UnetDataset/perfume\results_pos\288_predict_resized.png,54,63,124,202,perfume,-1.4671443066041612,-2.9342886132083223,-2.9872175542717447,-2.9872175542717447,-5.9744351085434895,-4.454361860875906,-0.0,22373.600010444596
